Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient
0.5106732348111659,0.47783882783882786,0.509090909090909,0.399047619047619,0.4592207792207792,0.47809523809523813,0.41457142857142854,0.4645191409897292,0.48355795148247976,0.4849206349206349,0.42510822510822516,0.45970695970695974,0.4872380952380952,0.4303030303030303,0.4178266178266178,0.2520833333333333,0.4361111111111111,0.4419712070874861,0.48021978021978023,0.4712797619047619,0.44666666666666666,0.4864330637915544,0.45399999999999996,0.4555217831813576,0.4974789915966386,0.50010582010582,0.477047619047619,0.47959183673469385,0.5058956916099773,0.4122222222222222
0.3598901098901099,0.5069597069597069,0.48003663003663005,0.4499419279907084,0.4802336028751123,0.43463203463203465,0.47556935817805385,0.4300291545189504,0.39729225023342674,0.5413419913419913,0.4927927927927928,0.4919959473150962,0.48074534161490684,0.4128747795414462,0.45526315789473687,0.39285714285714285,0.34476190476190477,0.4052767052767053,0.4641821946169772,0.3684126984126984,0.4157041540020263,0.4204660587639311,0.46035196687370605,0.5278138528138528,0.46101190476190473,0.47851335656213706,0.46625258799171837,0.41337386018237077,0.45273809523809516,0.410919540229885
0.32857142857142857,0.46109422492401214,0.46609523809523806,0.41685971685971684,0.5165714285714286,0.4979591836734694,0.44227642276422763,0.4759878419452887,0.4231292517006803,0.46575963718820856,0.4688435374149659,0.5247412008281573,0.4180735930735931,0.42838095238095236,0.46008403361344535,0.3115942028985507,0.3901190476190476,0.39090909090909093,0.4158008658008658,0.36227106227106226,0.4389811738648948,0.4425249169435216,0.46255411255411255,0.427177700348432,0.4031746031746032,0.36392857142857143,0.4850498338870432,0.5021040974529346,0.3912925170068027,0.4260606060606061
0.4416666666666667,0.45140692640692637,0.40030395136778113,0.37745098039215685,0.4642350557244174,0.4735042735042735,0.46239316239316236,0.3691029900332226,0.3834920634920635,0.5135135135135135,0.49585253456221196,0.44231601731601733,0.46019536019536017,0.45714285714285713,0.39375,0.10526315789473684,0.3917293233082707,0.5258730158730158,0.4814407814407814,0.39107142857142857,0.48992248062015503,0.48510378510378505,0.3653890824622532,0.3680451127819549,0.5491666666666666,0.4765664160401002,0.5126984126984127,0.5077816492450639,0.43217893217893216,0.43144654088050316
0.32407407407407407,0.4476190476190476,0.4452380952380952,0.3711111111111111,0.42591362126245846,0.4825850340136054,0.36498599439775914,0.48916666666666664,0.4227891156462585,0.44195624195624195,0.5522045855379188,0.4565476190476191,0.45037593984962404,0.45248917748917744,0.45714285714285713,0.33333333333333337,0.38227513227513227,0.4919540229885057,0.5181216931216931,0.25555555555555554,0.43345543345543347,0.42934362934362935,0.43270676691729326,0.4480272108843537,0.43680823680823677,0.527891156462585,0.5518661518661518,0.45760743321718933,0.44689754689754685,0.34042950513538744
0.15555555555555556,0.41402831402831397,0.4417857142857143,0.3197530864197531,0.46886446886446886,0.49321789321789317,0.40259740259740256,0.5150579150579151,0.5137709137709138,0.446031746031746,0.46472663139329806,0.49411027568922306,0.4773448773448773,0.46699889258028787,0.43066666666666664,0.2,0.3927083333333333,0.4908424908424908,0.4119047619047619,0.5444444444444444,0.38653061224489793,0.427994227994228,0.4722448979591837,0.3827956989247312,0.4324929971988795,0.41717171717171714,0.35532212885154063,0.5149122807017544,0.4257799671592775,0.40069444444444446
0.0,0.4627210884353742,0.4445302445302445,0.36666666666666664,0.5574149659863945,0.5333333333333333,0.4276497695852534,0.5396358543417367,0.3514285714285714,0.3617559523809524,0.4263888888888889,0.5380952380952381,0.4774603174603174,0.369047619047619,0.4838095238095238,0.23076923076923078,0.38555555555555554,0.5587301587301587,0.42068965517241375,0.2619047619047619,0.39211309523809523,0.47077175697865353,0.4181547619047619,0.39487179487179486,0.4711111111111111,0.4697278911564626,0.37726574500768045,0.5085978835978836,0.41538461538461535,0.4372670807453416
0.2727272727272727,0.4288690476190476,0.5208683473389355,0.3652173913043478,0.4764880952380952,0.5230769230769231,0.4125850340136054,0.5473214285714285,0.3204301075268817,0.5471264367816092,0.4416666666666666,0.4822916666666667,0.5393772893772893,0.48650793650793644,0.3888888888888889,0.0,0.3692307692307692,0.5099378881987577,0.3733333333333333,0.16666666666666666,0.425,0.42014652014652015,0.5586206896551724,0.31666666666666665,0.4197530864197531,0.4613333333333333,0.3916256157635468,0.45788690476190474,0.3217391304347826,0.3795918367346939
0.0,0.49404761904761907,0.4296825396825397,0.35757575757575755,0.3574829931972789,0.18636363636363634,0.38024691358024687,0.3726190476190476,0.34942528735632183,0.625,0.3125,0.3346469622331691,0.5861111111111111,0.3883116883116883,0.3111111111111111,0.0,0.4257936507936508,0.6133333333333333,0.4848484848484848,0.48888888888888893,0.42266666666666663,0.34545454545454546,0.35000000000000003,0.4216666666666667,0.397985347985348,0.42898550724637685,0.567032967032967,0.4755555555555555,0.37142857142857144,0.35592185592185593
0.375,0.5595238095238095,0.47106227106227105,0.2807017543859649,0.472,0.5789473684210527,0.3972222222222222,0.39466666666666667,0.42433862433862435,0.5260869565217391,0.19230769230769232,0.2195970695970696,0.505,0.4148148148148148,0.0,0.0,0.39682539682539686,0.35416666666666663,0.5707142857142857,0.0,0.5021645021645021,0.3824561403508772,0.4913043478260869,0.23529411764705882,0.4739130434782609,0.2894736842105263,0.49752380952380953,0.4163265306122449,0.38421052631578945,0.39166666666666666
0.42857142857142855,0.30454545454545456,0.4874458874458874,0.3771929824561403,0.4144927536231884,0.3901960784313725,0.3681159420289855,0.6203463203463203,0.344,0.3277777777777777,0.2333333333333333,0.4623188405797101,0.4592592592592592,0.3413333333333333,0.0,0.0,0.21296296296296294,0.4,0.5627450980392157,0.0,0.32666666666666666,0.0,0.5277777777777778,0.0,0.32879818594104304,0.46274509803921565,0.31666666666666665,0.41666666666666663,0.3259259259259259,0.4213564213564214
0.42857142857142855,0.5192982456140351,0.5298245614035088,0.3125,0.492063492063492,0.5952380952380952,0.3983333333333333,0.4595238095238095,0.3746031746031746,0.55,0.0,0.4984126984126984,0.5128205128205129,0.32857142857142857,0.0,0.0,0.3229166666666667,0.16666666666666669,0.45,0.0,0.28703703703703703,0.0,0.4117647058823529,0.23076923076923078,0.4407407407407407,0.26904761904761904,0.27192982456140347,0.46349206349206346,0.3854166666666667,0.37311827956989246
0.0,0.35185185185185186,0.45370370370370366,0.16666666666666669,0.5981481481481481,0.5,0.5210526315789474,0.6047619047619047,0.43333333333333335,0.16666666666666669,0.0,0.39629629629629626,0.0,0.4074074074074074,0.0,0.0,0.28888888888888886,0.33333333333333337,0.3,0.0,0.48518518518518516,0.0,0.28888888888888886,0.3611111111111111,0.630952380952381,0.18333333333333335,0.13725490196078433,0.3682539682539683,0.23333333333333334,0.34367816091954023
0.0,0.5133333333333333,0.3619047619047619,0.0,0.5166666666666667,0.5454545454545454,0.49374999999999997,0.4133333333333333,0.2604166666666667,0.19444444444444445,0.0,0.38095238095238093,0.0,0.23076923076923078,0.0,0.0,0.3333333333333333,0.13888888888888887,0.0,0.0,0.3958333333333333,0.0,0.3095238095238095,0.3333333333333333,0.5641025641025641,0.0,0.2916666666666667,0.5087719298245613,0.38461538461538464,0.21153846153846154
0.0,0.19444444444444445,0.36153846153846153,0.0,0.25,0.0,0.33333333333333337,0.5561403508771929,0.19047619047619047,0.4242424242424242,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.1794871794871795,0.23333333333333334,0.42857142857142855,0.0,0.20238095238095236,0.0,0.20512820512820512,0.4333333333333333,0.0,0.3,0.42857142857142855,0.2,0.5454545454545454,0.2222222222222222
0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.38461538461538464,0.5333333333333333,0.2727272727272727,0.4444444444444444,0.0,0.4848484848484848,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.36363636363636365,0.0,0.19444444444444445,0.21666666666666665,0.0,0.0,0.28205128205128205,0.1794871794871795,0.2727272727272727,0.16666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.4694444444444444,0.21875,0.37037037037037035,0.375,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.6,0.0,0.2,0.0,0.2916666666666667,0.0,0.0,0.0,0.3939393939393939,0.0,0.0,0.08771929824561403
0.0,0.375,0.0,0.0,0.0,0.0,0.5900000000000001,0.21428571428571427,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.30701754385964913
0.0,0.375,0.42857142857142855,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337
0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.28125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.22916666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
