Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient,Clustering Coefficient
0.3405911330049261,0.31008771929824563,0.18538812785388128,0.24844124700239806,0.2028971028971029,0.25382293762575453,0.26703042328042326,0.2833333333333333,0.28182110682110684,0.2043320105820106,0.2945205479452055,0.2708333333333333,0.23947990543735223,0.375,0.1614657210401891,0.3597222222222222,0.3119047619047619,0.2934731934731935,0.2675438596491228,0.3480263157894737,0.30738255033557044,0.2719907407407407,0.25565079365079363,0.25548098434004474,0.3731516290726817,0.2776223776223776,0.23809523809523808,0.28464912280701754,0.27917505030181083,0.25244618395303325
0.3584126984126984,0.3511111111111111,0.18541666666666667,0.2693236714975845,0.19751844399731724,0.26948356807511736,0.2977372509287403,0.27294685990338163,0.29024943310657597,0.20809190809190808,0.3082191780821918,0.2460648148148148,0.3070921985815603,0.3574561403508772,0.19333333333333333,0.3537318473488686,0.3259047619047619,0.28544600938967135,0.2723684210526316,0.2765765765765765,0.3387755102040816,0.21654676258992805,0.2934041184041184,0.2542792792792793,0.30507518796992483,0.2527186761229314,0.2891156462585034,0.2951127819548872,0.2602836879432624,0.2351981351981352
0.3359903381642512,0.30205479452054795,0.1800469483568075,0.23756218905472637,0.20918608578183046,0.3556802721088435,0.3081053698074975,0.2529411764705882,0.3399092970521542,0.1778672032193159,0.3215962441314554,0.25710955710955713,0.29432624113475175,0.35623433583959896,0.2194647201946472,0.3798053527980535,0.3473333333333333,0.3292857142857143,0.2710816777041942,0.279020979020979,0.3363546798029557,0.18419753086419755,0.25632183908045975,0.22905405405405405,0.35535714285714287,0.2885173927727119,0.32100456621004564,0.306359649122807,0.23176870748299322,0.22629107981220656
0.3342642320085929,0.3241092241092241,0.16115107913669063,0.24368686868686867,0.1988009592326139,0.32977046933881465,0.28987654320987655,0.2717787114845938,0.31454844006568144,0.19851401553529213,0.27377551020408164,0.33986013986013985,0.304322863897332,0.35496688741721855,0.18482587064676617,0.31098081023454155,0.32611057845957175,0.27801932367149756,0.26375838926174494,0.3119047619047619,0.34520502645502643,0.2015267175572519,0.27525150905432594,0.2653061224489796,0.3806327900287632,0.28628841607565014,0.36041666666666666,0.2965941343424787,0.2603973963686194,0.24119047619047618
0.31233766233766236,0.33394998287084615,0.18273381294964028,0.2501291989664083,0.18651960784313726,0.3661145617667357,0.32768301350390905,0.28689581095596134,0.3233433233433234,0.18858493752110772,0.29530812324929967,0.3630192502532928,0.2713947990543735,0.3924761904761905,0.19772727272727272,0.34700109051254086,0.3061317677756034,0.2956932773109244,0.29009009009009007,0.37851851851851853,0.3535292131036812,0.19205128205128205,0.2880431004518596,0.25863297700032395,0.3439737274220033,0.32664640324214794,0.30328638497652577,0.2999360818152764,0.2719806763285024,0.2442822384428224
0.31644688644688646,0.3154934437543133,0.1635036496350365,0.23813333333333334,0.19530864197530864,0.3527285366701425,0.3416020671834625,0.28596491228070176,0.3510204081632653,0.16971565604659128,0.2905488913122501,0.24532374100719426,0.33476190476190476,0.42718790218790215,0.2094147582697201,0.3226666666666667,0.32462006079027356,0.2722520587182241,0.2769406392694064,0.32447916666666665,0.3462006079027356,0.17473958333333334,0.35220458553791884,0.30896934116112196,0.39560697518444,0.29300911854103345,0.35731538992408557,0.2994455316373124,0.2550770308123249,0.23995098039215687
0.3015495086923658,0.28120490620490624,0.16470588235294117,0.24462809917355371,0.18621553884711778,0.3976719576719577,0.2847238095238095,0.25008950948800573,0.38141093474426807,0.1721932568647897,0.2809901738473167,0.2559263121306917,0.4546762589928057,0.4082010582010582,0.1855297157622739,0.3620999219359875,0.31259489302967564,0.25762273901808785,0.275,0.3258064516129032,0.35367346938775507,0.164,0.37500922849760054,0.29840182648401825,0.42178828365878723,0.3148936170212766,0.3975140056022409,0.3200587084148728,0.257283950617284,0.25223880597014925
0.2957413859852884,0.28198597268364706,0.16470588235294117,0.20632183908045978,0.1872773536895674,0.4254206945936269,0.3215079365079365,0.2642135642135642,0.3466089466089466,0.1734593837535014,0.275,0.2884949600278068,0.3926960257787325,0.38929415737926376,0.15280000000000002,0.34183087027914616,0.2878306878306878,0.30052910052910053,0.28203309692671397,0.3277310924369748,0.33850931677018636,0.16530054644808745,0.4355253212396069,0.3333825944170772,0.3659505907626208,0.37494089834515365,0.3566490299823633,0.3145188145188145,0.24523809523809526,0.2335820895522388
0.3334894613583138,0.33087679516250945,0.16592592592592592,0.2383480825958702,0.19198966408268733,0.36361323155216285,0.2540903540903541,0.2922077922077922,0.3669988925802879,0.1747442680776014,0.2578118850846124,0.2734793187347932,0.3893687707641196,0.374120082815735,0.15655737704918035,0.33903903903903904,0.30187590187590185,0.3115702479338843,0.26380952380952377,0.3516770186335404,0.33968253968253964,0.18487394957983194,0.43429371748699475,0.356630291005291,0.3443452380952381,0.32445578231292516,0.356140350877193,0.31734693877551023,0.2537878787878788,0.21944444444444444
0.30230158730158735,0.3505706414797324,0.16592592592592592,0.2375,0.1926509186351706,0.44686318972033257,0.3023177412557943,0.31759360232642675,0.39017622797150353,0.17604832977967305,0.2785714285714286,0.3447128851540616,0.3946666666666666,0.3762962962962963,0.17162534435261706,0.3775010921799912,0.2743816906607604,0.3016142050040355,0.25790754257907544,0.3293939393939394,0.37174840085287847,0.1866096866096866,0.3643478260869565,0.3735868448098664,0.35425448868071824,0.29149659863945576,0.3452934662236988,0.33011204481792716,0.24435897435897436,0.2228205128205128
0.2818401937046005,0.31769841269841265,0.16592592592592592,0.22415902140672783,0.1864,0.3739866194411649,0.3598026598026598,0.3357142857142857,0.35846560846560843,0.17604832977967305,0.2652138821630347,0.32409812409812405,0.3784713885554222,0.3922799422799423,0.19551820728291316,0.2964172335600907,0.30910476190476194,0.28840579710144926,0.28272506082725063,0.32415902140672787,0.37485569985569983,0.16228070175438597,0.363063063063063,0.33037037037037037,0.43468253968253967,0.3300312825860271,0.3773809523809523,0.3020766201217329,0.24237726098191215,0.22630208333333332
0.2939244663382594,0.3361009361009361,0.16592592592592592,0.21477987421383646,0.18118279569892473,0.40406403940886704,0.28411214953271025,0.32872260015117155,0.38137480798771123,0.17604832977967305,0.23817733990147782,0.3470899470899471,0.3558623449379752,0.4004124484439445,0.18728813559322033,0.3246110325318246,0.30640124902419985,0.29246376811594205,0.26987654320987653,0.2950513538748833,0.34688076781100036,0.16371681415929204,0.3582312925170068,0.3519810977826245,0.33900621118012425,0.3416756176154672,0.3669047619047619,0.3355282738095238,0.22944066515495085,0.22630208333333332
0.30657395701643486,0.37855072463768114,0.16592592592592592,0.21047619047619046,0.1539944903581267,0.32766233766233765,0.2782967032967033,0.3265969802555168,0.35948477751756436,0.17604832977967305,0.2277360066833751,0.39043715846994537,0.31806972789115645,0.3667828106852497,0.20112994350282487,0.30683020683020684,0.26311541565778856,0.24601769911504426,0.2837092731829574,0.3586977648202138,0.3501488095238095,0.16517857142857142,0.3638465094775774,0.3843537414965987,0.3686472819216182,0.36552233296419345,0.3584745762711864,0.30449943757030373,0.25066666666666665,0.22630208333333332
0.285021645021645,0.3316602316602317,0.16592592592592592,0.1919093851132686,0.1565826330532213,0.3431776556776557,0.29936831875607384,0.32429378531073444,0.3257062146892655,0.17977967306325512,0.2318027210884354,0.33245614035087717,0.3814864263462394,0.3782936507936508,0.1660968660968661,0.2965277777777778,0.28302277432712214,0.3071428571428571,0.25913621262458475,0.32481481481481483,0.3393801965230536,0.16517857142857142,0.36247053276756247,0.36957026713124275,0.34629629629629627,0.3642101284958428,0.36066066066066066,0.3474641889276035,0.2086720867208672,0.22630208333333332
0.2871559633027523,0.3608562691131499,0.16592592592592592,0.1957095709570957,0.1565826330532213,0.40340136054421766,0.28188512518409425,0.3374033374033374,0.36145706145706147,0.1811313999283924,0.23389103389103388,0.29069264069264067,0.4048543689320388,0.37991718426501037,0.1660968660968661,0.295703933747412,0.26181972789115643,0.32767857142857143,0.2721784776902887,0.33649010165864096,0.31685867895545317,0.16666666666666666,0.34516445753559155,0.4175010175010175,0.3400832177531206,0.29933097205824477,0.36644620811287476,0.29119647859143655,0.21212121212121213,0.22630208333333332
0.27888589398023356,0.36762820512820515,0.16592592592592592,0.1957095709570957,0.1565826330532213,0.3822836661546339,0.2967229902713774,0.33730158730158727,0.3637769637769638,0.178625134264232,0.23389103389103388,0.3271787960467205,0.3503258145363408,0.3268983268983269,0.1660968660968661,0.29994588744588746,0.29554390563564875,0.3302752293577982,0.27672811059907837,0.27991967871485945,0.3471506635441062,0.16666666666666666,0.321505376344086,0.41040100250626566,0.35109523809523807,0.3257465698143664,0.36938095238095237,0.2910509031198686,0.22916666666666666,0.22630208333333332
0.30018674136321194,0.3509803921568627,0.16592592592592592,0.1957095709570957,0.1565826330532213,0.369440083725798,0.28174603174603174,0.3266838266838267,0.3645408163265306,0.17235947010383101,0.23601731601731601,0.29234360410831,0.3490165631469979,0.3533420707732634,0.1936781609195402,0.3002768549280177,0.25705384957721406,0.328440366972477,0.26052735143644234,0.33748473748473745,0.35546218487394954,0.16818181818181818,0.3422222222222222,0.4272045855379189,0.38526785714285716,0.3027391487568479,0.31299603174603174,0.28316326530612246,0.21751412429378533,0.22630208333333332
0.28885714285714287,0.3114695340501792,0.16592592592592592,0.1957095709570957,0.1565826330532213,0.4068106312292359,0.25841638981173864,0.30563564875491483,0.37022737022737023,0.1573218761188686,0.2381826124945391,0.29714285714285715,0.3507389162561576,0.36856218215441516,0.22608695652173913,0.30351473922902494,0.26735347985347985,0.3631834215167548,0.23972323972323972,0.3306306306306306,0.3303776683087028,0.16818181818181818,0.34158361018826133,0.43539377289377285,0.31264720942140295,0.30489541611036935,0.34006211180124224,0.29584415584415585,0.22792022792022792,0.22630208333333332
0.26685906685906685,0.3991789819376026,0.16592592592592592,0.19966329966329965,0.1565826330532213,0.4273242630385487,0.2544784580498866,0.3005840071877808,0.348721340388007,0.1573218761188686,0.2381826124945391,0.2859126984126984,0.37229965156794426,0.34175084175084175,0.1860484544695071,0.2610917537746806,0.2631185807656396,0.3411214953271028,0.23643892339544512,0.381156462585034,0.3426929392446634,0.16818181818181818,0.33999999999999997,0.44737609329446065,0.41835205992509367,0.34813258636788047,0.37998929909042267,0.30057854917668,0.2046783625730994,0.22630208333333332
0.25853174603174606,0.3655895691609977,0.16592592592592592,0.19966329966329965,0.1565826330532213,0.37583774250440916,0.28967297762478483,0.28984126984126984,0.35028927458834,0.1573218761188686,0.24038800705467372,0.3380952380952381,0.36636141636141634,0.37003968253968256,0.17463126843657817,0.2793452380952381,0.2623249299719888,0.313968253968254,0.2321003401360544,0.39573560767590615,0.3204554865424431,0.16972477064220184,0.336527293844367,0.4638504864311316,0.37285166940339354,0.31317941317941317,0.3421373200442968,0.2719833564493758,0.20648967551622419,0.22630208333333332
0.2928320802005013,0.33164556962025316,0.16592592592592592,0.19966329966329965,0.1565826330532213,0.4666666666666666,0.28404761904761905,0.3172268907563025,0.3453296703296703,0.1573218761188686,0.24038800705467372,0.34976452119309265,0.3739073711676451,0.2874934589220303,0.16041666666666665,0.3324291742013261,0.25594035594035597,0.31590383726306054,0.22110091743119265,0.31557067271352984,0.32187104930467764,0.16972477064220184,0.32007233273056057,0.40388615216201423,0.37045324153757886,0.354265873015873,0.30711346266901823,0.30744931636020745,0.20833333333333331,0.22630208333333332
0.27112462006079024,0.37142857142857144,0.16592592592592592,0.20170068027210883,0.1565826330532213,0.4742616033755275,0.2540507111935683,0.2855714285714286,0.34967320261437906,0.1748657357679914,0.24038800705467372,0.3696969696969697,0.41716968477531857,0.3456168831168831,0.1425595238095238,0.2695360195360195,0.25743740795287184,0.3751060820367751,0.2309964726631393,0.3386416861826698,0.335993135993136,0.16972477064220184,0.3021026592455164,0.48606701940035274,0.38529761904761906,0.28490374873353597,0.22115732368896926,0.3231023102310231,0.20833333333333331,0.22630208333333332
0.24536610343061957,0.32576647097195044,0.16592592592592592,0.20170068027210883,0.1565826330532213,0.4667887667887668,0.2726984126984127,0.28955296404276,0.3667142857142857,0.19867525957751522,0.24038800705467372,0.3718715393133998,0.3813186813186813,0.3569160997732426,0.16279761904761905,0.2658412698412698,0.2642857142857143,0.32194403534609717,0.2177777777777778,0.3166666666666667,0.35073593073593073,0.16972477064220184,0.3066031746031746,0.4141048824593129,0.3509585652442795,0.3140269151138716,0.3103174603174603,0.2953838678328474,0.20833333333333331,0.22630208333333332
0.243432757718472,0.37,0.16592592592592592,0.20378006872852233,0.1565826330532213,0.43263492063492065,0.2637709137709138,0.2815972222222222,0.33399999999999996,0.1748657357679914,0.24038800705467372,0.35365853658536583,0.3182291666666667,0.30052264808362367,0.16011904761904763,0.28878016960208736,0.24817629179331308,0.32872503840245776,0.2051779935275081,0.35,0.3253385757972914,0.16972477064220184,0.32195767195767194,0.39365079365079364,0.3234181343770385,0.30669806384092096,0.3039473684210526,0.2650793650793651,0.20833333333333331,0.22630208333333332
0.243432757718472,0.3355699855699856,0.16592592592592592,0.20378006872852233,0.1565826330532213,0.43873873873873875,0.2874103065883888,0.29630192502532926,0.35400098183603335,0.18464017185821696,0.24038800705467372,0.36470238095238094,0.3672043010752688,0.2923076923076923,0.17957957957957957,0.2900067069081153,0.22048131080389144,0.33592592592592596,0.15466666666666667,0.37665732959850606,0.3256341789052069,0.16972477064220184,0.3335374149659864,0.5059691482226694,0.3025850340136054,0.31687830687830687,0.24194390084801043,0.29270516717325223,0.20833333333333331,0.22630208333333332
0.232443746729461,0.3182161753590325,0.16592592592592592,0.20378006872852233,0.1565826330532213,0.40734126984126984,0.2153588195841717,0.27562111801242234,0.3181051587301587,0.19477264590046545,0.24038800705467372,0.3460526315789474,0.3475409836065574,0.2894736842105263,0.18048048048048046,0.2970324361628709,0.19264550264550265,0.3555924695459579,0.20336700336700336,0.33799999999999997,0.34798185941043086,0.16972477064220184,0.3208683473389356,0.49013112491373356,0.3177170868347339,0.30716960941680044,0.3004081632653061,0.28783643892339544,0.20833333333333331,0.22630208333333332
0.25698587127158556,0.31748633879781424,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.45510204081632655,0.24803312629399585,0.26486772486772486,0.3281704260651629,0.19316147511636234,0.24038800705467372,0.3055873015873016,0.34011299435028247,0.2676056338028169,0.12844036697247707,0.36090973702914003,0.21217532467532466,0.4208333333333333,0.20544217687074828,0.3639455782312925,0.3398639455782313,0.16972477064220184,0.31106442577030813,0.44920634920634916,0.3236607142857143,0.3253246753246753,0.31832611832611835,0.2583987441130298,0.20833333333333331,0.22630208333333332
0.25075876504447936,0.3302380952380952,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.4957211870255348,0.21741293532338307,0.3324237560192616,0.34726062467997953,0.1991765127103473,0.24038800705467372,0.30503401360544213,0.3300242130750605,0.18823529411764706,0.14984709480122324,0.3474747474747475,0.21461412151067322,0.4087816944959802,0.16453900709219857,0.2355072463768116,0.3103174603174603,0.16972477064220184,0.3365316275764037,0.4037202380952381,0.23425499231950844,0.31760797342192687,0.27017954722872756,0.2524344569288389,0.20833333333333331,0.22630208333333332
0.2837257980115123,0.3114942528735632,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.42415458937198064,0.20303030303030303,0.24074675324675326,0.36975405546834117,0.20945220193340494,0.24038800705467372,0.2890547263681592,0.3238095238095238,0.18489583333333334,0.1737654320987654,0.32116402116402115,0.19221288515406162,0.4273148148148148,0.1681159420289855,0.3652173913043478,0.31447811447811447,0.16972477064220184,0.3386724386724387,0.4606198034769463,0.2939890710382514,0.2998866213151927,0.2679365079365079,0.25465116279069766,0.20833333333333331,0.22630208333333332
0.2837257980115123,0.29064327485380115,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.43459383753501396,0.17135416666666667,0.2627906976744186,0.3342328042328042,0.21697099892588614,0.24038800705467372,0.3404395604395604,0.35705627705627707,0.11827956989247311,0.17407407407407408,0.31530054644808747,0.1968445209409065,0.3730392156862745,0.1681159420289855,0.24814814814814815,0.339273441335297,0.16972477064220184,0.3364835164835165,0.4254992319508448,0.3331719128329298,0.3238095238095238,0.3833333333333333,0.22588235294117645,0.20833333333333331,0.22630208333333332
0.25808477237048666,0.3,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.42494669509594885,0.13817204301075267,0.2546485260770975,0.3199134199134199,0.22900107411385606,0.24038800705467372,0.33015873015873015,0.35366300366300363,0.1384180790960452,0.1470404984423676,0.30621468926553674,0.1968445209409065,0.36772486772486773,0.17378277153558053,0.25,0.3132832080200501,0.16972477064220184,0.3228110599078341,0.4666666666666666,0.20626566416040099,0.31202090592334497,0.29038281979458447,0.2556910569105691,0.20833333333333331,0.22630208333333332
0.23610675039246465,0.2830188679245283,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.4244047619047619,0.17777777777777776,0.25020576131687244,0.33585434173669465,0.22925170068027212,0.24038800705467372,0.29793650793650794,0.38885714285714285,0.2598870056497175,0.1619047619047619,0.29532163742690054,0.1968445209409065,0.28888888888888886,0.17575757575757575,0.38492063492063494,0.3093718338399189,0.16972477064220184,0.3043715846994535,0.448440065681445,0.26225108225108223,0.30746619635508526,0.3676798378926039,0.22875,0.20833333333333331,0.22630208333333332
0.27639979068550496,0.2483660130718954,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.4117876658860265,0.20564971751412428,0.23297166968053046,0.3299483648881239,0.2751803751803752,0.24038800705467372,0.3207717569786535,0.3333333333333333,0.1781818181818182,0.20064724919093851,0.25333333333333335,0.19924506387921023,0.3612021857923497,0.17575757575757575,0.36324786324786323,0.3148550724637681,0.16972477064220184,0.2701970443349754,0.4399134199134199,0.24699011680143754,0.2992261904761905,0.28296296296296297,0.2175213675213675,0.20833333333333331,0.22630208333333332
0.27639979068550496,0.2585034013605442,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.4043583535108959,0.156140350877193,0.23475572047000617,0.3140505584950029,0.2915945165945166,0.24038800705467372,0.2789115646258503,0.33861283643892337,0.23962264150943394,0.20064724919093851,0.16358024691358022,0.19924506387921023,0.2879310344827586,0.17575757575757575,0.30341880341880345,0.286031746031746,0.16972477064220184,0.2878401360544217,0.5109613656783468,0.2664835164835165,0.2843881856540084,0.3704318936877076,0.2333333333333333,0.20833333333333331,0.22630208333333332
0.2837257980115123,0.2585034013605442,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.42173160173160174,0.14285714285714285,0.23758043758043756,0.31976190476190475,0.26865079365079364,0.24038800705467372,0.26102292768959434,0.3037878787878788,0.26666666666666666,0.17491749174917492,0.22222222222222224,0.19924506387921023,0.38392857142857145,0.17575757575757575,0.31140350877192985,0.310727969348659,0.16972477064220184,0.2777777777777778,0.5062271062271062,0.2644761904761905,0.2980828695114409,0.3395604395604395,0.1969298245614035,0.20833333333333331,0.22630208333333332
0.27576719576719577,0.2585034013605442,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.41545372866127583,0.16358024691358025,0.23661971830985917,0.2959802102659246,0.2783715012722646,0.24038800705467372,0.3080586080586081,0.31627906976744186,0.270516717325228,0.15346534653465346,0.13725490196078433,0.20170487948265728,0.4005952380952381,0.17575757575757575,0.31140350877192985,0.2972549019607843,0.16972477064220184,0.2624438454627134,0.44509803921568625,0.24946550048590863,0.2888674388674389,0.35396825396825393,0.20225225225225224,0.20833333333333331,0.22630208333333332
0.2998412698412698,0.2638888888888889,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.5055238095238095,0.1289308176100629,0.20096618357487922,0.3090225563909774,0.2879316612141039,0.24038800705467372,0.3042016806722689,0.31666666666666665,0.24573643410852714,0.12585034013605442,0.2604166666666667,0.20170487948265728,0.33575757575757575,0.17575757575757575,0.2236842105263158,0.2931726907630522,0.16972477064220184,0.27976190476190477,0.43392857142857144,0.3362103174603175,0.30410958904109586,0.3570028011204482,0.20225225225225224,0.20833333333333331,0.22630208333333332
0.28635634028892454,0.2638888888888889,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.439209726443769,0.16339869281045752,0.26268656716417915,0.3292149292149292,0.27304616503089785,0.24038800705467372,0.24933333333333332,0.2886178861788618,0.16016260162601625,0.12714776632302405,0.18541666666666667,0.20170487948265728,0.30943396226415093,0.17575757575757575,0.2361111111111111,0.2804878048780488,0.16972477064220184,0.206,0.4889233954451346,0.41140873015873014,0.27230046948356806,0.4141215106732348,0.2050228310502283,0.20833333333333331,0.22630208333333332
0.2776135741652983,0.2638888888888889,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.48857142857142855,0.13666666666666666,0.23737373737373738,0.2964122635355512,0.27307692307692305,0.24038800705467372,0.21180555555555555,0.3923076923076923,0.2518518518518518,0.1298245614035088,0.0962962962962963,0.20170487948265728,0.19934640522875816,0.17575757575757575,0.2361111111111111,0.25625,0.16972477064220184,0.256547619047619,0.434108527131783,0.3435663627152989,0.31517006802721087,0.3888888888888889,0.2050228310502283,0.20833333333333331,0.22630208333333332
0.22140056022408963,0.2753623188405797,0.16592592592592592,0.20590277777777777,0.1565826330532213,0.3976719576719577,0.09375,0.21746031746031744,0.27843915343915343,0.3082388510959939,0.24038800705467372,0.22391304347826088,0.38070175438596493,0.23232323232323232,0.13120567375886524,0.16444444444444442,0.20170487948265728,0.17973856209150327,0.17575757575757575,0.30952380952380953,0.26068376068376065,0.16972477064220184,0.23758865248226949,0.43414634146341463,0.33900709219858155,0.27892156862745093,0.3055555555555555,0.20787037037037037,0.20833333333333331,0.22630208333333332
